index,date,year,manner_of_death,armed,age,gender,race,city,state,state_ID,signs_of_mental_illness,threat_level,flee,flee_encoded,body_camera
2692,2017-09-28,2017,0,1,30,1,3,Topeka,KS,16,False,attack,Foot,1,False
2693,2017-09-30,2017,0,1,44,1,5,Columbua,IN,15,False,attack,Car,1,False
2694,2017-09-30,2017,0,1,28,1,1,Palatka,FL,9,False,other,Not fleeing,0,False
2695,2017-10-01,2017,0,0,24,1,2,Hialeah,FL,9,False,attack,Car,1,False
2696,2017-10-01,2017,0,1,27,1,1,West Burlington,IA,12,False,other,Other,1,True
2697,2017-10-01,2017,0,1,34,1,5,Canton Township,PA,38,True,other,Not fleeing,0,False
2698,2017-10-01,2017,0,0,41,1,5,Seward,AK,0,False,other,Car,1,True
2699,2017-10-01,2017,0,1,26,1,5,North Fort Collins,CO,5,False,attack,Not fleeing,0,True
2700,2017-10-01,2017,0,1,38,1,5,St. Louis,MO,24,True,other,Not fleeing,0,False
2701,2017-10-02,2017,0,1,33,1,5,Parkton,NC,27,True,attack,Not fleeing,0,False
2702,2017-10-02,2017,0,1,22,1,5,West Ouachita,LA,18,False,other,Foot,1,False
2703,2017-10-03,2017,0,1,40,1,5,Jefferson City,MO,24,False,attack,Not fleeing,0,False
2704,2017-10-04,2017,0,0,34,1,5,Spokane,WA,47,True,other,Not fleeing,0,False
2705,2017-10-04,2017,0,1,48,0,1,Canandaigua,NY,34,False,attack,Not fleeing,0,False
2706,2017-10-04,2017,0,1,37,1,1,Thomas County,GA,10,False,attack,Not fleeing,0,False
2707,2017-10-04,2017,0,1,67,1,5,Mesa,AZ,3,False,other,Not fleeing,0,False
2708,2017-10-05,2017,0,0,35,1,5,Hiram,GA,10,False,other,Not fleeing,0,False
2709,2017-10-05,2017,0,1,29,1,2,Finney County,KS,16,True,other,Not fleeing,0,False
2710,2017-10-05,2017,0,1,28,1,0,St. Paul,MN,23,False,attack,Not fleeing,0,True
2711,2017-10-05,2017,0,1,40,1,5,Leeds,AL,1,False,attack,Not fleeing,0,False
2712,2017-10-05,2017,0,1,31,1,2,Brownsville,TX,43,False,attack,Not fleeing,0,False
2713,2017-10-06,2017,0,1,51,1,5,Golden,CO,5,False,attack,Car,1,False
2714,2017-10-06,2017,0,1,47,1,5,Perryopolis,PA,38,True,other,Not fleeing,0,False
2715,2017-10-06,2017,0,1,52,1,2,Miami,FL,9,False,other,Foot,1,False
2716,2017-10-06,2017,0,0,28,1,2,Duarte,CA,4,False,undetermined,Not fleeing,0,False
2717,2017-10-06,2017,1,1,35,1,2,Orlando,FL,9,True,attack,Not fleeing,0,False
2718,2017-10-07,2017,0,1,25,1,5,Charleston,WV,49,True,attack,Car,1,False
2719,2017-10-08,2017,0,1,37,1,2,Abingdon,VA,45,False,other,Foot,1,False
2720,2017-10-08,2017,0,1,34,0,2,Mesa,AZ,3,True,undetermined,Foot,1,False
2721,2017-10-08,2017,0,1,58,1,2,San Fernando,CA,4,False,other,Not fleeing,0,False
2722,2017-10-08,2017,0,1,24,1,1,Louisville,KY,17,False,other,Not fleeing,0,True
2723,2017-10-08,2017,0,1,22,0,1,Miami,FL,9,False,attack,Car,1,False
2724,2017-10-08,2017,0,1,46,1,5,Pinetop-Lakeside,AZ,3,False,attack,Not fleeing,0,False
2726,2017-10-11,2017,0,0,61,1,5,Biloxi,MS,25,False,attack,Car,1,False
2727,2017-10-11,2017,0,1,43,1,5,Marana,AZ,3,False,other,Not fleeing,0,False
2728,2017-10-11,2017,0,0,44,1,2,Valdez,CO,5,False,attack,Foot,1,False
2729,2017-10-12,2017,0,1,35,1,1,Homewood,AL,1,True,attack,Foot,1,False
2730,2017-10-12,2017,0,1,29,1,5,Flagstaff,AZ,3,True,attack,Not fleeing,0,True
2731,2017-10-13,2017,0,1,57,1,5,Wayne County,KY,17,False,attack,Not fleeing,0,False
2732,2017-10-13,2017,0,1,42,1,1,Charlottesville,VA,45,False,attack,Foot,1,False
2733,2017-10-14,2017,0,1,44,1,2,Torrance,CA,4,False,other,Car,1,False
2735,2017-10-16,2017,0,1,20,1,1,Baltimore,MD,20,False,other,Foot,1,True
2736,2017-10-16,2017,0,1,32,1,5,Simpsonville,SC,40,False,attack,Not fleeing,0,False
2737,2017-10-16,2017,0,1,34,1,2,Picture Rocks,AZ,3,False,other,Not fleeing,0,False
2738,2017-10-16,2017,0,1,18,1,2,Atwater,CA,4,False,attack,Not fleeing,0,False
2739,2017-10-16,2017,1,1,31,1,5,Kingwood,TX,43,False,attack,Car,1,False
2740,2017-10-17,2017,0,0,24,1,1,Hampton,VA,45,False,other,Not fleeing,0,False
2741,2017-10-18,2017,0,1,35,1,5,Tucson,AZ,3,False,attack,Foot,1,False
2742,2017-10-19,2017,0,1,34,1,5,Clearwater,FL,9,True,other,Not fleeing,0,False
2743,2017-10-19,2017,0,1,26,1,5,Kings Mountain,NC,27,False,attack,Other,1,False
2744,2017-10-19,2017,0,0,55,1,1,Corpus Christi,TX,43,False,attack,Foot,1,True
2745,2017-10-19,2017,1,1,38,1,5,Birmingham,AL,1,False,other,Not fleeing,0,False
2746,2017-10-20,2017,0,1,23,1,1,Moraine,OH,35,True,attack,Not fleeing,0,False
2748,2017-10-20,2017,0,1,30,1,5,Fort Smith,OK,36,False,attack,Not fleeing,0,True
2749,2017-10-21,2017,0,1,44,1,2,Cloverdale,CA,4,False,other,Not fleeing,0,False
2750,2017-10-21,2017,0,1,37,1,5,Girard,OH,35,False,attack,Not fleeing,0,False
2751,2017-10-22,2017,0,0,27,1,2,Ceres,CA,4,False,other,Car,1,False
2752,2017-10-22,2017,0,1,43,1,3,Sparks,NV,33,False,attack,Not fleeing,0,False
2753,2017-10-22,2017,0,1,25,0,5,St. Joseph,MO,24,False,attack,Foot,1,False
2754,2017-10-22,2017,0,0,30,1,3,Crandon,WI,48,False,attack,Not fleeing,0,False
2755,2017-10-23,2017,0,1,35,1,2,Lodi,CA,4,False,attack,Not fleeing,0,False
2756,2017-10-23,2017,0,1,31,0,5,Shelbyville,KY,17,True,other,Not fleeing,0,True
2757,2017-10-23,2017,0,1,35,1,3,Standing Rock Reservation,ND,28,False,other,Car,1,False
2758,2017-10-24,2017,0,0,37,1,5,Plymouth Township,PA,38,False,attack,Not fleeing,0,False
2759,2017-10-24,2017,0,1,25,1,5,Norwich,CT,6,False,attack,Foot,1,False
2760,2017-10-24,2017,1,1,34,1,2,Houston,TX,43,False,other,Not fleeing,0,False
2761,2017-10-25,2017,0,1,33,1,1,St. Petersburg,FL,9,False,attack,Not fleeing,0,False
2762,2017-10-25,2017,0,1,33,1,1,Cleveland,OH,35,False,attack,Foot,1,False
2763,2017-10-26,2017,0,1,32,1,5,Fairhope,AL,1,False,attack,Other,1,False
2765,2017-10-26,2017,0,1,34,1,5,Horseheads,NY,34,False,attack,Car,1,False
2766,2017-10-27,2017,0,1,46,1,1,Indiantown,FL,9,True,other,Not fleeing,0,False
2767,2017-10-28,2017,0,1,40,1,2,Greeley,CO,5,False,attack,Car,1,False
2768,2017-10-28,2017,0,1,27,1,3,Black River Falls,WI,48,False,other,Car,1,True
2769,2017-10-28,2017,0,1,17,1,2,Polk County,OR,37,False,other,Car,1,False
2770,2017-10-29,2017,0,1,46,1,1,Tate County,MS,25,False,attack,Car,1,False
2771,2017-10-29,2017,0,1,50,1,5,Centennial,CO,5,False,attack,Not fleeing,0,False
2772,2017-10-29,2017,0,1,41,1,5,New Castle,IN,15,False,attack,Not fleeing,0,False
2773,2017-10-29,2017,0,0,23,1,1,King of Prussia,PA,38,False,other,Not fleeing,0,False
2774,2017-10-30,2017,0,1,33,1,3,Federal Way,WA,47,False,attack,Not fleeing,0,False
2775,2017-10-31,2017,0,1,25,1,2,Sunnyvale,CA,4,False,attack,Not fleeing,0,False
2776,2017-10-31,2017,0,1,27,1,1,Riverside,CA,4,False,other,Not fleeing,0,False
2777,2017-10-31,2017,0,1,39,1,5,Livingston,TN,42,False,attack,Not fleeing,0,False
2778,2017-10-31,2017,0,1,22,1,1,Arlington,TX,43,False,attack,Not fleeing,0,False
2779,2017-10-31,2017,0,1,37,0,5,Las Cruces,NM,32,True,other,Not fleeing,0,False
2780,2017-11-01,2017,0,1,27,1,2,Anniston,AL,1,False,attack,Not fleeing,0,False
2781,2017-11-01,2017,0,0,28,1,5,Pippa Passes,KY,17,False,attack,Car,1,False
2782,2017-11-02,2017,0,1,56,1,5,Sacramento,CA,4,True,attack,Not fleeing,0,False
2783,2017-11-02,2017,0,1,71,1,5,Lakeland,FL,9,True,attack,Not fleeing,0,False
2785,2017-11-03,2017,0,1,53,1,5,Port Orange,FL,9,False,attack,Car,1,False
2788,2017-11-03,2017,0,1,39,1,5,Ohatchee,AL,1,False,attack,Car,1,False
2789,2017-11-04,2017,0,1,56,1,0,Clarksville,AR,2,False,attack,Not fleeing,0,False
2790,2017-11-04,2017,0,1,24,1,1,Columbus,MS,25,False,other,Not fleeing,0,True
2791,2017-11-04,2017,0,1,35,1,5,Parker,CO,5,False,attack,Not fleeing,0,False
2792,2017-11-04,2017,0,1,30,1,3,Billings,MT,26,False,attack,Not fleeing,0,False
2793,2017-11-04,2017,0,1,31,1,5,Owen County,IN,15,True,attack,Not fleeing,0,False
2794,2017-11-04,2017,0,1,20,1,1,Bakersfield,CA,4,False,undetermined,Foot,1,False
2795,2017-11-05,2017,0,1,35,1,5,Meridian,MS,25,False,attack,Not fleeing,0,False
2796,2017-11-05,2017,0,1,31,0,2,Rudioso,NM,32,False,attack,Not fleeing,0,False
2797,2017-11-05,2017,0,0,49,1,1,Rockford,IL,14,False,undetermined,Car,1,False
2798,2017-11-06,2017,0,1,54,0,5,Lynchburg,VA,45,True,other,Not fleeing,0,False
2799,2017-11-06,2017,0,1,48,1,5,Barstow,CA,4,False,attack,Car,1,False
2800,2017-11-07,2017,0,1,32,0,5,Marietta,GA,10,True,attack,Not fleeing,0,False
2801,2017-11-07,2017,0,1,35,1,1,Las Vegas,NV,33,False,attack,Not fleeing,0,False
2802,2017-11-08,2017,0,1,30,1,5,Forest Park,GA,10,False,attack,Car,1,False
2803,2017-11-08,2017,0,1,32,1,5,Clinton,TN,42,False,attack,Foot,1,False
2804,2017-11-08,2017,0,1,31,1,5,Roanoke,VA,45,False,other,Not fleeing,0,False
2805,2017-11-08,2017,0,1,14,1,3,Odanah,WI,48,False,other,Not fleeing,0,False
2806,2017-11-09,2017,0,1,25,1,1,Salisbury,NC,27,False,attack,Car,1,False
2807,2017-11-09,2017,0,0,32,1,5,Providence,RI,39,False,attack,Car,1,True
2808,2017-11-09,2017,0,1,35,1,5,Neshoba County,MS,25,True,attack,Not fleeing,0,False
2809,2017-11-09,2017,0,1,27,1,5,Flatwoods,KY,17,False,other,Car,1,False
2810,2017-11-09,2017,0,0,23,0,5,Flatwoods,KY,17,False,other,Car,1,False
2811,2017-11-10,2017,0,1,55,1,5,Gibson,LA,18,True,attack,Not fleeing,0,False
2812,2017-11-10,2017,0,1,43,1,1,Phoenix,AZ,3,False,attack,Not fleeing,0,False
2813,2017-11-10,2017,0,1,62,1,5,Crystal,MN,23,True,attack,Not fleeing,0,False
2814,2017-11-10,2017,0,1,25,1,1,Denver,CO,5,False,other,Foot,1,False
2815,2017-11-10,2017,0,0,37,1,1,Hinds County,MS,25,False,other,Not fleeing,0,False
2816,2017-11-10,2017,0,1,50,1,5,Albuquerque,NM,32,False,attack,Not fleeing,0,False
2817,2017-11-11,2017,0,1,19,1,5,Dakota City,IA,12,True,attack,Other,1,False
2818,2017-11-11,2017,0,1,41,1,1,Las Vegas,NV,33,False,attack,Not fleeing,0,False
2819,2017-11-11,2017,0,1,55,1,5,St. Tammany Parish,LA,18,False,attack,Not fleeing,0,False
2820,2017-11-12,2017,0,0,19,1,2,Fall River,MA,19,False,other,Car,1,False
2821,2017-11-13,2017,0,1,67,1,1,Tremont,NY,34,True,attack,Not fleeing,0,True
2822,2017-11-13,2017,0,0,24,1,1,Baton Rouge,LA,18,False,attack,Foot,1,True
2823,2017-11-14,2017,0,1,44,1,5,Rancho Tehama Reserve,CA,4,True,undetermined,Not fleeing,0,False
2826,2017-11-15,2017,0,0,29,1,0,Oklahoma City,OK,36,True,other,Not fleeing,0,True
2827,2017-11-15,2017,0,1,48,1,5,Anchorage,AK,0,False,attack,Car,1,False
2828,2017-11-15,2017,0,1,22,1,2,Van Nuys,CA,4,False,attack,Car,1,False
2829,2017-11-15,2017,0,1,37,1,1,Jackson,MS,25,False,other,Not fleeing,0,False
2830,2017-11-15,2017,0,1,59,1,5,Elmira,NY,34,True,attack,Not fleeing,0,False
2831,2017-11-16,2017,0,1,68,1,1,Cedar Lake,TX,43,False,attack,Not fleeing,0,False
2832,2017-11-17,2017,0,0,25,1,5,Albuquerque,NM,32,False,other,Car,1,False
2833,2017-11-17,2017,0,0,23,1,2,Albuquerque,NM,32,False,other,Car,1,False
2834,2017-11-17,2017,0,1,46,1,1,West Monroe,LA,18,False,attack,Not fleeing,0,False
2835,2017-11-17,2017,0,0,25,1,5,Fairfax,VA,45,False,undetermined,Car,1,False
2836,2017-11-17,2017,0,1,30,1,5,Charleston,WV,49,False,attack,Not fleeing,0,False
2837,2017-11-18,2017,0,0,56,1,1,Prichard,AL,1,False,other,Car,1,False
2838,2017-11-18,2017,0,0,24,1,3,Billings,MT,26,False,attack,Car,1,False
2839,2017-11-18,2017,0,0,18,1,5,Warren County,KY,17,False,attack,Car,1,False
2841,2017-11-19,2017,0,1,27,1,5,Greenville County,SC,40,False,attack,Car,1,False
2842,2017-11-19,2017,0,1,26,1,5,Davenport,IA,12,False,attack,Not fleeing,0,False
2843,2017-11-20,2017,0,1,15,1,5,Gulfport,MS,25,False,undetermined,Not fleeing,0,False
2844,2017-11-23,2017,0,1,26,1,2,Klamath Falls,OR,37,False,other,Foot,1,False
2845,2017-11-23,2017,0,1,32,1,5,Lebanon,MO,24,True,attack,Not fleeing,0,False
2846,2017-11-23,2017,0,1,17,1,1,St. Louis,MO,24,False,attack,Not fleeing,0,False
2847,2017-11-23,2017,0,1,32,1,1,Pell City,AL,1,False,attack,Not fleeing,0,False
2848,2017-11-23,2017,0,1,43,1,5,Holland Township,MI,22,True,other,Not fleeing,0,False
2849,2017-11-24,2017,0,1,26,1,5,Wimberley,TX,43,True,attack,Not fleeing,0,False
2850,2017-11-24,2017,0,1,51,1,5,Yuma,AZ,3,False,undetermined,Not fleeing,0,False
2851,2017-11-25,2017,0,1,39,1,2,Penasco,NM,32,False,attack,Not fleeing,0,False
2852,2017-11-26,2017,0,1,43,1,2,Lemoore,CA,4,False,attack,Car,1,False
2853,2017-11-26,2017,0,1,31,1,5,Huntsville,AL,1,False,attack,Not fleeing,0,False
2854,2017-11-26,2017,0,1,22,1,2,Covina,CA,4,False,undetermined,Not fleeing,0,False
2856,2017-11-27,2017,0,1,40,1,2,South Gate,CA,4,True,attack,Not fleeing,0,False
2857,2017-11-28,2017,0,0,64,1,5,Eaton County,MI,22,False,attack,Car,1,False
2858,2017-11-28,2017,0,1,30,1,5,Reno,NV,33,False,attack,Not fleeing,0,False
2859,2017-11-28,2017,0,1,59,1,5,Hillyard,WA,47,False,attack,Foot,1,False
2861,2017-11-29,2017,0,1,24,1,1,Chicago,IL,14,False,other,Not fleeing,0,True
2862,2017-11-30,2017,0,1,32,1,1,Hendersonville,NC,27,False,other,Foot,1,False
2863,2017-11-30,2017,0,1,37,1,2,North Hollywood,CA,4,False,other,Car,1,False
2864,2017-12-01,2017,0,1,33,1,5,York,SC,40,False,undetermined,Not fleeing,0,True
2865,2017-12-01,2017,0,0,42,1,1,San Francisco,CA,4,False,other,Car,1,True
2866,2017-12-02,2017,0,1,37,1,2,Colton,CA,4,True,other,Not fleeing,0,False
2867,2017-12-02,2017,0,1,33,1,5,Colorado Springs,CO,5,False,attack,Not fleeing,0,False
2868,2017-12-03,2017,0,1,62,1,5,La Marque,TX,43,False,attack,Not fleeing,0,False
2869,2017-12-04,2017,0,1,46,1,5,Monticello,GA,10,False,attack,Not fleeing,0,False
2870,2017-12-05,2017,0,1,69,1,2,Bronx,NY,34,False,other,Not fleeing,0,False
2871,2017-12-05,2017,0,1,24,1,1,Bassett,VA,45,False,attack,Not fleeing,0,False
2872,2017-12-06,2017,0,0,42,1,1,Lauderdale Lakes,FL,9,True,attack,Not fleeing,0,True
2874,2017-12-06,2017,0,1,49,1,5,Cheyenne,WY,50,False,attack,Not fleeing,0,False
2875,2017-12-07,2017,0,1,35,1,5,Peshtigo,WI,48,False,attack,Car,1,False
2876,2017-12-07,2017,0,1,19,1,3,Denver,CO,5,False,undetermined,Foot,1,False
2877,2017-12-07,2017,0,1,40,1,5,Old Forge,PA,38,False,attack,Car,1,False
2878,2017-12-07,2017,0,0,34,1,1,Tucson,AZ,3,False,attack,Car,1,False
2879,2017-12-08,2017,0,1,22,1,0,Redding,CA,4,False,attack,Not fleeing,0,False
2880,2017-12-09,2017,0,1,16,1,5,Dover,DE,8,False,attack,Not fleeing,0,False
2881,2017-12-09,2017,0,1,69,1,5,Rose Bud,AR,2,False,attack,Not fleeing,0,False
2882,2017-12-10,2017,0,1,24,1,5,Point Loma,CA,4,False,other,Not fleeing,0,False
2883,2017-12-10,2017,0,1,28,1,3,Oklahoma City,OK,36,False,attack,Not fleeing,0,False
2887,2017-12-11,2017,0,1,51,1,5,Great Falls,MT,26,False,other,Not fleeing,0,False
2888,2017-12-12,2017,0,1,50,0,5,Rincon,GA,10,True,other,Not fleeing,0,False
2891,2017-12-14,2017,0,0,20,1,1,New Britain,CT,6,False,other,Car,1,False
2892,2017-12-15,2017,0,1,34,1,5,McMinnville,TN,42,False,attack,Not fleeing,0,False
2896,2017-12-17,2017,0,0,27,1,1,Hallandale Beach,FL,9,False,other,Car,1,False
2900,2017-12-18,2017,0,1,48,1,1,Oak Park,MI,22,False,other,Not fleeing,0,False
2904,2017-12-20,2017,0,1,33,1,5,Miami Township,OH,35,True,other,Not fleeing,0,False
2908,2017-12-21,2017,0,0,6,1,5,Schertz,TX,43,False,other,Not fleeing,0,False
2909,2017-12-21,2017,0,1,30,0,5,Schertz,TX,43,False,other,Foot,1,True
2910,2017-12-21,2017,0,1,26,1,2,Greeley,CO,5,True,other,Foot,1,False
2912,2017-12-22,2017,0,1,40,1,5,Gilbert,MN,23,False,attack,Foot,1,False
2916,2017-12-24,2017,0,1,46,1,2,Progreso,TX,43,False,other,Not fleeing,0,False
2917,2017-12-24,2017,0,1,20,1,5,Fairbanks,AK,0,True,attack,Not fleeing,0,True
2925,2017-12-26,2017,0,1,28,1,1,Lawrence,IN,15,False,attack,Car,1,False
2926,2017-12-26,2017,0,1,30,1,5,Desert Hot Springs,CA,4,False,attack,Car,1,False
2927,2017-12-26,2017,0,1,38,0,2,Farmers Branch,TX,43,False,attack,Not fleeing,0,False
2929,2017-12-26,2017,0,1,36,1,3,Spokane,WA,47,False,attack,Foot,1,True
2930,2017-12-27,2017,0,0,25,1,1,Philadelphia,PA,38,False,attack,Car,1,False
2931,2017-12-27,2017,0,0,28,1,5,Wichita,KS,16,False,other,Not fleeing,0,False
2932,2017-12-27,2017,0,1,38,1,5,Chester,VA,45,True,attack,Not fleeing,0,False
2935,2017-12-28,2017,0,1,30,1,1,Elkhart,IN,15,False,attack,Car,1,False
2937,2017-12-30,2017,0,1,31,1,2,Redwood City,CA,4,False,attack,Not fleeing,0,False
